customer_id,age,gender,region,plan_type,months_active,monthly_fee,medical_consultations,app_clashes,primary_device,days_since_last_sync,promocode_applied,target_churn,expected_health_ltv
75be6481-f704-418a,22.0,Female,South,Standard,67.0,73.08,7.0,4.0,Desktop,3.0,1.0,1,7207.99
6a9dfd1b-a2e7-4c6a,41.0,Female,North,Standard,50.0,89.41,11.0,1.0,Mobile,17.0,0.0,1,7150.91
c424a19d-d35e-428a,54.0,Female,East,Standard,67.0,33.66,9.0,2.0,Tablet,3.0,0.0,1,4460.96
abe73960-758a-40e0,47.0,Female,West,Basic,40.0,86.34,5.0,5.0,Tablet,4.0,0.0,1,4291.32
3075d6b5-baeb-4b66,58.0,Male,East,Basic,41.0,82.2,5.0,2.0,Mobile,4.0,1.0,1,3896.6
fbeb69e9-c84a-4e3e,,Male,East,Basic,56.0,55.66,5.0,2.0,Desktop,3.0,1.0,1,2794.39
41c50df0-e939-43bb,20.0,Female,East,Prem.,35.0,57.44,6.0,1.0,Mobile,12.0,1.0,1,4059.55
e719929a-484e-4267,39.0,Male,East,Basic,68.0,93.97,11.0,4.0,Desktop,2.0,1.0,1,6572.11
be19926e-6f50-4d1c,45.0,Male,East,Basic,53.0,42.99,9.0,3.0,Desktop,,1.0,1,3470.73
3436c085-94ed-4940,55.0,Male,South,Basic,29.0,89.74,8.0,4.0,Mobile,0.0,0.0,1,3841.7
0d08e1a1-71b8-47c1,63.0,Female,East,Premium,37.0,81.65,7.0,1.0,Tablet,9.0,0.0,0,6307.86
34d6ea4a-0c43-4f21,42.0,Female,South,Basic,53.0,53.55,6.0,6.0,Desktop,1.0,0.0,1,3302.12
f27037ff-b9b3-4c6a,32.0,Male,East,Basic,48.0,23.97,6.0,7.0,Desktop,8.0,0.0,1,1530.48
68a98b20-0022-444a,54.0,Male,East,Basic,48.0,73.69,3.0,0.0,Desktop,0.0,0.0,0,4454.68
2a0afa2c-4c90-4070,56.0,Female,North,Standard,10.0,16.27,10.0,4.0,Mobile,0.0,1.0,1,1790.78
aaf7b301-2cf8-4707,31.0,Female,East,Basic,5.0,31.92,9.0,3.0,Desktop,1.0,0.0,0,988.15
fda01c22-46c4-4d18,52.0,Female,West,Standard,48.0,,6.0,1.0,Desktop,9.0,0.0,0,3953.23
b8e93e71-9a62-478c,41.0,Male,North,Standard,43.0,72.2,8.0,2.0,Tablet,13.0,1.0,1,4867.61
a2fc8933-18ba-421c,31.0,Male,South,Basic,59.0,20.93,8.0,0.0,Desktop,9.0,0.0,1,1431.54
33d9ced5-0f8f-4cbb,48.0,Male,West,Basic,12.0,37.41,6.0,0.0,Desktop,17.0,0.0,1,1264.68
b255ae7e-c4d3-4163,37.0,Male,North,Standard,13.0,51.98,12.0,0.0,Desktop,2.0,1.0,0,2115.11
44fb1d72-b14d-4754,35.0,Male,West,Basic,18.0,81.55,7.0,3.0,Mobile,0.0,0.0,1,1857.12
04581211-d77b-4a15,42.0,Male,West,Standard,36.0,71.33,7.0,7.0,Tablet,13.0,1.0,1,3789.98
260abe04-ef66-4a91,39.0,Male,East,Standard,70.0,18.89,7.0,0.0,Mobile,,1.0,0,2665.97
55122a5d-78d4-4fb2,26.0,Male,South,Standard,25.0,67.58,10.0,1.0,Mobile,9.0,1.0,0,2946.25
43b61bf8-7b0d-40f9,30.0,Female,East,Premium,21.0,26.12,5.0,0.0,Mobile,10.0,1.0,0,957.39
3e2bf48c-2f48-4cf1,43.0,Female,East,Standard,54.0,42.67,5.0,2.0,Mobile,7.0,0.0,1,3900.88
eb407038-6d89-4bb8,44.0,Female,North,Standard,4.0,57.06,7.0,1.0,Desktop,3.0,0.0,1,1272.91
53ed82ca-ab49-46bf,62.0,Male,East,Basic,29.0,33.11,10.0,4.0,Tablet,1.0,1.0,1,1571.81
3b45eff6-42ee-4bc3,,Male,West,Standard,9.0,82.86,14.0,1.0,Tablet,9.0,0.0,0,2664.18
97f97f42-8817-464b,41.0,Female,West,Basic,22.0,56.97,10.0,1.0,Tablet,7.0,0.0,1,1979.35
18eb61c0-4c1a-4e06,58.0,Female,East,Premium,63.0,58.07,6.0,2.0,Mobile,1.0,0.0,0,7047.48
b3bc9aac-1f5e-41cf,38.0,Male,West,Standard,71.0,23.68,9.0,2.0,Mobile,5.0,0.0,1,3252.73
f9ae3e31-d26b-4dc9,45.0,Male,North,Standard,6.0,73.92,5.0,1.0,Mobile,5.0,0.0,0,1203.23
b52504b3-4976-4ca9,43.0,Female,North,Premium,30.0,16.31,7.0,2.0,Mobile,6.0,1.0,1,2134.87
611a27c4-17e5-46ad,64.0,Male,West,Basic,24.0,80.3,4.0,0.0,Mobile,7.0,0.0,1,2753.7
8c4cca6b-16e1-4140,50.0,Male,West,Standard,22.0,34.0,7.0,2.0,Desktop,13.0,1.0,1,2393.01
e790af22-d3bf-408a,29.0,Female,East,Premium,58.0,60.23,11.0,0.0,Desktop,8.0,0.0,0,7665.93
45a5ae63-14c3-40f8,40.0,MALE,West,Basic,70.0,,5.0,1.0,Desktop,0.0,0.0,1,3336.25
5597aef9-2430-454b,55.0,Male,North,Standard,31.0,82.09,6.0,1.0,Mobile,2.0,0.0,0,3720.78
29fe8265-f931-4ba7,62.0,Male,West,Standard,69.0,27.47,7.0,0.0,Tablet,7.0,0.0,1,3997.9
b2f2c8ae-54db-4572,18.0,Female,South,Standard,43.0,94.08,9.0,2.0,Mobile,13.0,0.0,1,6211.66
06c3122d-e6c5-420d,52.0,Male,East,Standard,60.0,43.05,3.0,0.0,Tablet,11.0,1.0,1,4369.9
7f415e21-ac52-4549,57.0,Female,North,Standard,29.0,52.03,4.0,1.0,Desktop,5.0,1.0,1,2169.63
13a315c3-7a45-4944,46.0,Female,North,Standard,52.0,16.6,6.0,0.0,Mobile,1.0,0.0,0,1861.35
b3aa9c4e-c541-4dc2,19.0,Female,East,Standard,61.0,93.71,8.0,0.0,Desktop,4.0,0.0,1,7875.23
502e2fa6-a10f-4e03,45.0,Female,North,Basic,10.0,49.29,4.0,0.0,Desktop,2.0,0.0,0,1250.56
b1411d05-ff07-4bba,43.0,Female,South,Standard,31.0,64.67,12.0,1.0,Tablet,11.0,1.0,1,3790.38
74489a92-32e4-4e2b,41.0,Female,West,Standard,42.0,40.04,7.0,0.0,Mobile,8.0,1.0,1,2729.55
595c7f64-1986-42f6,20.0,Female,East,Premium,31.0,22.75,12.0,1.0,Mobile,3.0,0.0,0,1953.64
05c1ee8b-b111-4e97,35.0,Female,East,Basic,58.0,90.24,8.0,0.0,Desktop,2.0,1.0,0,5427.94
f03f30ca-8f64-4ac3,48.0,Male,North,Basic,64.0,21.44,3.0,6.0,Mobile,2.0,1.0,1,2269.98
a0d99567-7f71-4008,51.0,Female,East,Basic,56.0,49.67,9.0,1.0,Desktop,2.0,1.0,0,3570.79
93459eb6-542f-4191,59.0,Male,North,Standard,9.0,32.76,10.0,2.0,Mobile,0.0,0.0,0,1410.17
96069863-4020-4acc,40.0,Male,North,Standard,68.0,70.41,6.0,6.0,Desktop,4.0,1.0,1,6747.31
552cb405-39f7-4391,40.0,Male,East,Premium,36.0,18.12,4.0,0.0,Mobile,5.0,0.0,0,2078.75
f4759bd5-a041-45bd,22.0,Male,West,Standard,56.0,58.06,4.0,4.0,Desktop,1.0,0.0,1,4354.21
abe2abba-a745-47de,48.0,Male,South,Standard,60.0,78.15,8.0,3.0,Tablet,3.0,0.0,0,6325.56
85fa519c-395a-4a62,47.0,Female,West,Basic,69.0,59.27,11.0,4.0,Desktop,0.0,0.0,1,5315.28
bd5bf650-1b1f-4f4a,38.0,Male,West,Basic,1.0,71.2,12.0,2.0,Desktop,17.0,1.0,1,720.61
ce21daf2-2253-4f7d,34.0,Female,South,Standard,59.0,39.64,5.0,0.0,Tablet,8.0,0.0,0,3861.72
e0c0ffeb-9ef3-46f1,32.0,Male,East,Standard,11.0,80.61,9.0,4.0,Mobile,1.0,1.0,1,2140.08
866dd8e1-117c-46a5,19.0,Male,North,Premium,27.0,58.36,6.0,0.0,Mobile,0.0,1.0,0,3151.12
1427a68e-6c8f-4fa3,48.0,Male,North,Standard,6.0,59.9,9.0,4.0,Tablet,7.0,0.0,1,1721.98
83d54da0-e8ca-43bf,41.0,Female,West,Standard,31.0,25.75,6.0,2.0,Desktop,7.0,0.0,1,1660.32
4b97f8e7-1cbf-4f87,43.0,Female,West,Standard,65.0,64.99,10.0,0.0,Desktop,6.0,1.0,0,6226.36
9c0b3800-e1c6-4c12,41.0,Male,South,Standard,67.0,35.64,4.0,1.0,Mobile,6.0,0.0,0,3986.15
3ee62984-c0ed-4ac6,40.0,Female,East,Premium,60.0,44.98,9.0,1.0,Desktop,5.0,1.0,0,5667.37
57956786-6ae7-4c93,42.0,Male,South,Standard,49.0,78.74,8.0,2.0,Desktop,9.0,0.0,0,5402.41
86ea079d-2c9b-43ae,46.0,Female,North,Basic,67.0,52.59,9.0,0.0,Mobile,19.0,0.0,0,3858.38
d61de42a-2469-4a33,37.0,Female,West,STANDARD,13.0,91.54,8.0,1.0,Desktop,7.0,0.0,1,2385.32
128b3af0-2e85-47f1,30.0,Female,West,Standard,30.0,47.07,7.0,0.0,Desktop,3.0,1.0,0,2254.47
a30fec54-4baf-4c94,18.0,Male,North,Basic,54.0,46.78,6.0,2.0,Mobile,3.0,0.0,1,3036.13
d9c032b8-f739-4903,57.0,Female,South,Basic,56.0,16.92,6.0,1.0,Desktop,5.0,0.0,1,2245.69
7a8d9e80-3b10-4884,44.0,Male,East,Premium,22.0,17.67,8.0,1.0,Desktop,9.0,0.0,1,1531.31
2db9c622-24a8-4458,49.0,Female,East,Standard,38.0,49.06,8.0,1.0,Mobile,0.0,0.0,0,3524.18
fb92b4d7-efd6-4814,32.0,Male,East,Premium,20.0,51.18,3.0,0.0,Desktop,12.0,0.0,0,1930.24
c1aaf483-37f4-4744,45.0,Female,East,Premium,64.0,86.31,15.0,2.0,Desktop,2.0,0.0,0,10501.45
88aaece6-448a-4182,,Male,West,Standard,15.0,32.87,7.0,0.0,Mobile,10.0,0.0,1,1683.93
fbddf834-d583-4089,37.0,Female,South,Standard,52.0,80.82,4.0,2.0,Desktop,1.0,1.0,1,6154.57
74374443-e496-44d0,57.0,Female,North,Standard,6.0,49.26,7.0,1.0,Mobile,0.0,1.0,1,1683.83
3da438e1-7aa3-4fe4,47.0,Male,South,Basic,71.0,57.92,7.0,1.0,Mobile,17.0,1.0,0,4870.3
ba02f606-015b-47d5,41.0,Male,South,Basic,24.0,16.44,7.0,0.0,Tablet,7.0,0.0,0,833.86
9fb22f24-4e67-44a5,35.0,female,South,Standard,52.0,,3.0,0.0,Mobile,5.0,1.0,0,3382.67
ef529700-57c2-48b5,55.0,Female,East,Premium,52.0,92.85,9.0,3.0,Mobile,10.0,0.0,1,9107.32
e90f6ded-3274-4e8f,43.0,Male,East,Basic,50.0,73.32,9.0,0.0,Mobile,4.0,1.0,1,4342.18
ef49b6bc-3dcf-43c3,51.0,MALE,East,Premium,61.0,58.57,10.0,2.0,Mobile,20.0,0.0,1,6926.4
6153a7bb-99c7-4d10,42.0,Female,East,Premium,27.0,74.55,5.0,0.0,Mobile,0.0,0.0,0,4485.11
6af7d6d0-1c2c-4960,55.0,Male,East,Premium,42.0,66.01,5.0,2.0,Mobile,,0.0,0,5309.61
1a3ab719-b1f7-40ca,50.0,Male,West,Basic,14.0,50.69,8.0,2.0,Mobile,0.0,0.0,1,1551.38
760c65b1-9acb-4f5d,40.0,Male,West,Standard,12.0,31.7,4.0,1.0,Mobile,2.0,0.0,1,1241.73
40e8fc0b-6655-441c,19.0,Male,East,Basic,25.0,75.04,10.0,0.0,Desktop,5.0,0.0,1,2956.29
61bf86e3-7c54-4787,28.0,Male,West,Premium,34.0,22.94,7.0,7.0,Desktop,8.0,0.0,1,2138.48
d4c78e8e-09ed-4d34,31.0,Female,North,Basic,54.0,50.28,9.0,3.0,Desktop,4.0,0.0,1,3349.91
1c02a46f-849b-4fee,56.0,Male,East,Prem.,19.0,72.73,10.0,1.0,Desktop,13.0,0.0,0,3539.78
c1c13e92-098a-4281,34.0,Male,North,Standard,58.0,84.32,9.0,1.0,Mobile,1.0,0.0,1,7672.61
d554dc1c-98a0-4e22,42.0,Female,North,Standard,29.0,40.64,6.0,1.0,Desktop,1.0,0.0,1,2881.43
188fef29-61cc-45d9,40.0,Female,North,Basic,45.0,45.48,7.0,1.0,Desktop,,1.0,0,2537.3
584cd711-8f8d-45c5,53.0,Female,East,Standard,54.0,56.1,6.0,0.0,Mobile,5.0,1.0,1,4439.9
65c44b89-6bce-4f2f,40.0,Male,North,Premium,24.0,66.19,7.0,0.0,Tablet,10.0,0.0,0,3827.46
e8505b63-ad9e-46c0,,Female,West,Premium,52.0,46.59,9.0,1.0,Mobile,15.0,0.0,1,4891.68
f684de0e-b613-4b14,36.0,Female,West,Standard,66.0,32.07,9.0,2.0,Tablet,,0.0,1,3833.17
37f342a8-6d8f-485f,40.0,Female,East,Standard,53.0,61.99,7.0,3.0,Desktop,11.0,0.0,1,4853.24
605ff63c-a180-4f6d,25.0,Male,South,Basic,30.0,94.17,3.0,3.0,Desktop,6.0,1.0,1,3203.6
a1cdbba2-fba4-41da,44.0,Male,North,Premium,66.0,77.43,6.0,2.0,Mobile,6.0,0.0,1,9231.77
a127f897-59b1-4b69,25.0,Male,East,Standard,2.0,86.91,9.0,1.0,Desktop,0.0,0.0,0,720.77
927be663-17f6-44bc,49.0,Male,West,Premium,58.0,56.98,8.0,3.0,Tablet,5.0,1.0,0,6627.97
bff3363e-ea76-4375,,Male,South,Standard,36.0,45.65,9.0,0.0,Desktop,,0.0,1,3484.04
a7ccb9b3-c74e-4508,55.0,Female,East,Standard,20.0,82.95,7.0,0.0,Desktop,27.0,0.0,0,2613.46
2b789787-f505-4951,49.0,Male,North,Basic,35.0,81.5,13.0,0.0,Tablet,,0.0,0,3832.34
151db0cb-4108-484b,61.0,Female,South,Basic,26.0,44.88,8.0,1.0,Desktop,2.0,1.0,1,1818.38
2e37cd7d-c6b2-4690,55.0,Male,West,Premium,25.0,43.36,13.0,5.0,Desktop,1.0,0.0,1,3706.66
30072f95-d209-44aa,42.0,Female,North,Standard,8.0,36.92,11.0,0.0,Mobile,3.0,1.0,0,2064.4
4dc725a7-64b1-493f,43.0,Male,South,Basic,71.0,36.29,10.0,5.0,Mobile,4.0,1.0,1,3102.89
ae3b714b-2339-48ea,43.0,Female,North,Standard,19.0,83.64,9.0,4.0,Tablet,4.0,1.0,0,3147.76
e9a79b3c-1af7-47cb,22.0,Male,North,Basic,66.0,62.81,13.0,2.0,Tablet,12.0,0.0,1,4967.83
b9bf5120-a587-4d4c,61.0,Female,North,Standard,65.0,59.76,9.0,0.0,Tablet,9.0,1.0,0,5818.47
2b599c58-73c7-4ad7,46.0,Female,South,Standard,59.0,70.53,3.0,0.0,Desktop,1.0,0.0,1,6109.86
b3038030-bb7b-489d,24.0,Male,East,Basic,42.0,45.61,9.0,1.0,Mobile,8.0,0.0,0,2735.33
0c0f931c-9750-4c4a,40.0,Male,West,Basic,46.0,53.68,5.0,3.0,Desktop,4.0,1.0,1,3425.23
2b608b82-5446-4eed,35.0,Male,East,Basic,34.0,80.12,7.0,5.0,Mobile,12.0,0.0,1,2941.56
f9817af8-012a-46c9,45.0,Female,West,Standard,1.0,54.83,14.0,0.0,Desktop,1.0,1.0,0,1174.37
d197c3e1-113f-4cb2,40.0,Female,North,STANDARD,52.0,63.72,8.0,0.0,Desktop,5.0,0.0,1,4873.87
7eea83be-5ffc-4942,59.0,Female,East,Standard,15.0,42.34,5.0,1.0,Desktop,5.0,0.0,1,1891.22
4ece1d57-7307-483e,38.0,Female,West,Premium,57.0,78.78,7.0,1.0,Mobile,,1.0,0,8086.3
ae007cda-02a6-4aaf,54.0,Male,West,basic_plan,3.0,32.98,11.0,0.0,Mobile,10.0,0.0,0,1002.29
fd3a7c3f-4623-4b23,48.0,Male,West,Basic,46.0,89.05,10.0,1.0,Desktop,0.0,1.0,1,5102.75
7aa43a84-5ee6-4ae9,28.0,Female,East,Standard,52.0,68.59,9.0,1.0,Desktop,27.0,0.0,1,5586.69
bb907a2c-2639-46bf,36.0,Male,West,Basic,43.0,77.49,13.0,0.0,Desktop,6.0,0.0,1,4319.8
ccc0999e-7702-4d02,42.0,Male,East,Standard,63.0,83.13,8.0,1.0,Mobile,1.0,1.0,0,6909.49
67e96cb6-a20f-46d5,45.0,Female,North,Standard,59.0,21.95,3.0,1.0,Desktop,2.0,0.0,1,2199.37
cbc2f68a-6ca8-4a45,42.0,Female,North,Standard,37.0,90.43,16.0,0.0,Mobile,10.0,0.0,0,5346.25
f1b81b23-427f-460e,49.0,Female,East,Basic,25.0,74.06,6.0,0.0,Mobile,4.0,0.0,0,2611.62
b3726d79-67b1-4a4b,50.0,Female,South,Standard,14.0,62.68,7.0,0.0,Desktop,2.0,1.0,0,2109.53
024d7832-d05e-4d4b,40.0,Male,East,Basic,16.0,74.6,7.0,0.0,Mobile,0.0,0.0,1,1656.9
0f1248e9-66f4-4862,43.0,Female,East,Basic,9.0,86.49,7.0,3.0,Tablet,4.0,0.0,1,1491.12
ffdf1266-0fb3-4148,54.0,Female,South,Standard,52.0,46.79,12.0,5.0,Tablet,1.0,0.0,1,4219.05
7c920862-e4ce-47ca,18.0,Female,North,Basic,17.0,65.69,11.0,0.0,Mobile,2.0,0.0,0,1897.36
67e14fdf-051a-4397,70.0,Male,North,Basic,16.0,23.91,6.0,0.0,Tablet,11.0,0.0,1,926.15
1ebe95e1-1495-4df0,43.0,Female,West,Standard,15.0,74.37,7.0,2.0,Tablet,0.0,1.0,1,1787.88
1a6355a0-5d37-4397,44.0,Male,North,Basic,47.0,31.34,4.0,2.0,Desktop,3.0,0.0,1,1890.9
41889a6d-adcd-4f90,18.0,Female,East,Standard,48.0,,4.0,1.0,Mobile,0.0,0.0,1,2691.65
b3ab2af3-8191-4fac,51.0,Female,West,Basic,47.0,17.11,6.0,1.0,Mobile,6.0,1.0,1,1551.08
6982f362-ef45-4534,39.0,Male,West,Standard,55.0,23.6,8.0,3.0,Mobile,11.0,0.0,1,2972.31
0d244262-4581-4b2d,51.0,Female,North,Standard,25.0,80.9,3.0,6.0,Tablet,5.0,0.0,1,3073.36
381d87c7-330f-4b7e,18.0,Female,East,Standard,8.0,46.4,8.0,2.0,Mobile,6.0,1.0,1,1023.84
3cb31d37-6179-47d6,39.0,Male,East,Standard,27.0,74.21,8.0,0.0,Tablet,2.0,0.0,0,3765.4
6b04656a-ce6e-4218,28.0,Male,West,Basic,41.0,31.1,4.0,1.0,Desktop,6.0,0.0,1,1452.01
17816a86-0bc3-4f89,35.0,Female,East,Basic,25.0,67.88,7.0,2.0,Mobile,1.0,1.0,0,2740.0
8ae85f55-bc25-415d,44.0,Male,North,Standard,5.0,68.79,13.0,1.0,Desktop,15.0,1.0,1,1496.56
cb374fea-fa30-41ea,40.0,Female,South,Basic,23.0,65.07,9.0,0.0,Desktop,0.0,0.0,1,2756.22
dcd5022a-2ea0-4154,66.0,Female,East,Standard,44.0,33.65,9.0,3.0,Tablet,5.0,0.0,1,3460.57
9ff3b549-aecc-41d2,42.0,Male,West,Standard,64.0,52.66,12.0,2.0,Desktop,10.0,1.0,1,5636.62
ba9a6c03-8ac7-4f02,29.0,Female,East,Basic,40.0,22.91,11.0,2.0,Tablet,9.0,1.0,1,1349.09
164abf5e-4cfb-4d95,45.0,Female,East,Standard,11.0,75.28,9.0,0.0,Desktop,2.0,0.0,0,1945.67
183d1e53-1912-4996,52.0,Female,South,Standard,48.0,48.49,10.0,0.0,Mobile,5.0,0.0,0,3455.37
0fcc1cb8-5538-4663,36.0,Female,North,Premium,47.0,76.34,9.0,0.0,Mobile,23.0,0.0,1,7629.09
b506704e-aab2-4b39,42.0,Male,East,Basic,25.0,39.66,8.0,1.0,Mobile,3.0,0.0,0,2015.27
95b42a74-d734-4472,42.0,Female,South,Premium,49.0,18.53,5.0,0.0,Mobile,5.0,0.0,0,2906.78
ddfe9c47-55e6-4f97,54.0,Male,East,Standard,54.0,37.08,5.0,8.0,Tablet,1.0,1.0,1,3170.17
e855a64f-73bf-4f7e,34.0,Female,East,Basic,68.0,49.94,8.0,0.0,Desktop,2.0,0.0,0,4165.62
76c8037a-d169-471b,44.0,Male,West,Basic,59.0,38.95,10.0,2.0,Mobile,12.0,0.0,1,3596.48
5b0208b2-53c9-46f0,27.0,MALE,West,Standard,10.0,49.41,12.0,3.0,Tablet,13.0,1.0,1,1932.45
b7ace29f-2019-4011,27.0,Male,South,Basic,58.0,21.74,10.0,0.0,Mobile,15.0,0.0,1,1926.01
d71b4afb-f29b-475d,46.0,Male,East,Standard,41.0,82.28,6.0,0.0,Desktop,1.0,1.0,1,5007.62
2aaccb96-704c-4817,36.0,Male,West,Standard,48.0,57.44,7.0,2.0,Tablet,1.0,0.0,0,4586.1
cbb78cc2-ff08-477f,52.0,Female,North,Standard,52.0,79.02,10.0,3.0,Tablet,3.0,0.0,0,6096.67
8c587efe-c2ec-45be,27.0,Male,South,Basic,12.0,24.53,5.0,1.0,Desktop,2.0,0.0,1,1370.53
bddef0e7-c736-4b3c,42.0,Male,East,Premium,65.0,63.74,7.0,0.0,Tablet,9.0,0.0,0,7709.02
fc108502-c627-4206,46.0,Female,East,Standard,70.0,86.92,9.0,4.0,Mobile,4.0,0.0,1,8437.6
fe0e5b68-889f-45ee,39.0,Female,East,Basic,71.0,29.79,7.0,3.0,Desktop,14.0,0.0,1,3121.86
aeddcf2c-aa9f-4205,31.0,Male,South,STANDARD,36.0,78.91,3.0,3.0,Desktop,1.0,0.0,1,3776.04
bbe12b4b-9808-48af,34.0,Male,East,Basic,44.0,29.31,9.0,1.0,Desktop,12.0,0.0,1,2095.78
7677d266-b789-41f6,47.0,Female,North,Standard,18.0,15.01,5.0,0.0,Mobile,1.0,1.0,0,957.39
a6483706-c14e-4385,58.0,Male,East,Basic,58.0,21.13,6.0,2.0,Mobile,6.0,0.0,1,2577.98
feff50fb-e15e-49af,54.0,Male,West,Premium,51.0,71.42,6.0,2.0,Mobile,13.0,0.0,0,6858.19
51607dde-f6bd-4b02,53.0,Male,West,Standard,45.0,82.61,6.0,0.0,Mobile,3.0,1.0,1,6071.49
6f48fd8c-bf21-46bd,47.0,Female,West,Standard,6.0,35.58,5.0,2.0,Mobile,4.0,0.0,0,1745.11
002665b0-48a8-496f,63.0,Male,East,Standard,52.0,83.24,10.0,4.0,Desktop,3.0,1.0,1,6729.12
8e286d15-b8e8-447e,53.0,Female,East,Premium,8.0,76.07,7.0,0.0,Mobile,2.0,0.0,0,1794.25
a18d97a9-c666-4996,18.0,Female,West,Standard,67.0,71.38,6.0,0.0,Desktop,4.0,0.0,0,6689.11
d3b995c0-f054-4e21,33.0,Male,West,Standard,17.0,84.33,7.0,0.0,Mobile,2.0,0.0,0,2717.67
d20f71cf-a8fe-454a,23.0,MALE,South,Basic,52.0,30.34,11.0,0.0,Mobile,2.0,0.0,0,2133.77
711c7ad4-2fd8-4ceb,29.0,Female,East,Basic,58.0,79.76,13.0,3.0,Tablet,3.0,0.0,1,5806.82
7be3b3a1-7cf7-4e21,56.0,Female,West,Standard,42.0,77.58,8.0,2.0,Tablet,7.0,0.0,1,5101.7
04cb2f4a-e59e-43b3,38.0,MALE,East,Basic,13.0,30.3,8.0,1.0,Desktop,1.0,0.0,1,1062.14
b4d43773-bcf9-469d,58.0,Female,North,Premium,46.0,47.89,9.0,3.0,Mobile,1.0,0.0,0,5647.69
98330977-b4e9-4888,27.0,Male,East,Standard,56.0,23.96,9.0,2.0,Desktop,,0.0,1,2042.25
67e847c3-794a-4e07,52.0,Female,North,Standard,57.0,57.68,7.0,0.0,Desktop,4.0,1.0,0,5333.43
f9eee1ad-a2bb-48a3,34.0,Female,West,Prem.,19.0,79.95,12.0,0.0,Mobile,1.0,1.0,0,4081.87
7a83ca47-8c57-42bb,48.0,Female,North,Standard,14.0,15.52,11.0,0.0,Mobile,15.0,1.0,1,1868.22
d2646b15-047b-4da2,49.0,Female,South,Standard,27.0,79.31,9.0,0.0,Mobile,4.0,0.0,1,3754.74
3fd9cbc6-83d3-4d96,45.0,Female,North,Basic,60.0,31.92,10.0,0.0,Desktop,11.0,1.0,0,3156.91
a672dc8a-1979-40c9,33.0,Male,North,Standard,3.0,80.52,11.0,6.0,Desktop,5.0,0.0,1,1395.42
c9fa641f-9acd-4e46,41.0,Female,South,Basic,53.0,38.52,4.0,0.0,Desktop,,0.0,1,2387.23
71d995c3-00d8-45d5,63.0,Female,West,Basic,35.0,81.17,14.0,0.0,Mobile,3.0,1.0,0,4008.02
5e8dd9a0-f719-4a4a,35.0,Male,East,Standard,45.0,60.85,1.0,2.0,Mobile,,1.0,1,3676.79
df47615c-8583-4f91,20.0,Female,North,Standard,6.0,70.17,7.0,0.0,Tablet,3.0,1.0,1,1059.97
8c27e302-f559-4dcb,57.0,Male,West,Premium,3.0,68.95,8.0,3.0,Tablet,4.0,0.0,1,1954.08
f8686c33-da1b-4f36,46.0,Female,East,Standard,22.0,88.53,3.0,3.0,Tablet,14.0,0.0,1,3036.14
f7c71f6f-c1b1-4042,42.0,Female,South,STANDARD,69.0,21.59,5.0,4.0,Desktop,7.0,1.0,1,2607.58
40a327a4-6087-44bd,31.0,Male,West,Standard,33.0,30.35,7.0,10.0,Desktop,5.0,0.0,1,1910.93
b153d193-efc0-43e0,62.0,Female,North,Basic,50.0,30.74,6.0,1.0,Mobile,4.0,1.0,1,2118.07
25a34aca-d099-42bc,44.0,Female,East,Premium,34.0,67.18,4.0,0.0,Tablet,1.0,1.0,0,4992.6
dfb98a67-d8ea-499b,34.0,female,North,Basic,62.0,70.74,12.0,0.0,Mobile,9.0,0.0,0,5537.93
268b68ba-c89a-4b06,47.0,MALE,North,Standard,42.0,37.46,7.0,2.0,Mobile,2.0,0.0,1,3184.52
d323ca11-5841-4337,45.0,Female,North,Basic,56.0,77.42,10.0,2.0,Tablet,2.0,0.0,0,5267.98
2ea3c508-3b7b-4cc3,25.0,Female,South,Standard,1.0,80.58,5.0,0.0,Desktop,3.0,1.0,0,1070.45
882819b8-b47c-4ad2,34.0,Female,North,Basic,27.0,36.81,5.0,1.0,Mobile,6.0,1.0,1,1845.93
95c9e1a4-3751-42af,58.0,Male,South,Standard,31.0,27.21,10.0,1.0,Desktop,4.0,0.0,0,2675.3
bf465d57-0fe7-47d9,53.0,Male,East,Standard,32.0,74.87,15.0,0.0,Mobile,24.0,0.0,0,4544.08
3b8845c4-6d9c-4430,45.0,Female,South,Basic,24.0,46.29,5.0,3.0,Mobile,1.0,0.0,1,2395.74
d3b18e45-67f8-46c1,37.0,Male,West,Basic,11.0,54.44,8.0,0.0,Desktop,2.0,0.0,1,1637.25
d3a0d933-e63a-4f51,46.0,Male,West,Standard,70.0,55.4,6.0,2.0,Desktop,10.0,1.0,1,5460.08
9bdf9987-dadc-408b,46.0,Male,West,Standard,24.0,92.75,9.0,0.0,Desktop,28.0,0.0,1,3704.18
a6b7c210-66e1-49b3,53.0,Male,West,Standard,49.0,81.35,10.0,2.0,Tablet,7.0,0.0,1,6355.5
42b61745-4815-4659,51.0,Female,North,Standard,60.0,46.96,12.0,4.0,Desktop,5.0,0.0,0,4658.05
da2e0abf-1240-44ba,50.0,Male,North,STANDARD,14.0,70.95,4.0,6.0,Mobile,,0.0,1,1918.7
2692d28c-3559-43bc,45.0,Male,East,Premium,23.0,76.3,12.0,0.0,Tablet,2.0,1.0,0,3937.27
e476f326-1b63-447a,44.0,Male,West,Basic,24.0,72.8,6.0,0.0,Desktop,7.0,1.0,1,3197.35
c6805fb3-197f-4b16,28.0,Female,West,Standard,3.0,60.76,6.0,0.0,Mobile,4.0,0.0,0,1024.49
